Артикул,Ozon Product ID,FBO OZON SKU ID,FBS OZON SKU ID,Barcode,Наименование товара,Контент-рейтинг,Бренд,Статус товара,Видимость FBO,Причины скрытия FBO (при наличии),Видимость FBS,Причины скрытия FBS (при наличии),Дата создания,Коммерческая категория,"Объем товара, л","Объемный вес, кг","Доступно на складе Ozon, шт","Вывезти и нанести КИЗ (кроме Твери), шт","Зарезервировано, шт","Доступно на моих складах, шт","Зарезервировано на моих складах, шт","Текущая цена с учетом скидки, руб.","Цена до скидки (перечеркнутая цена), руб.","Цена Premium, руб.","Рыночная цена, руб.",Актуальная ссылка на рыночную цену,"Размер НДС, %"
61f9cb6f-02ba-11ea-a9ac-000c296512e3,316450958,632095326,632095325,,iv san bernard traditional line кондиционер для распутывания колтунов 250 мл,10,Iv San Bernard,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:35:03,Кондиционер для животных,0.3,0.3,0,0,0,0,0,1352.0,,,1134.0,https://wildberries.ru/catalog/88798090/detail.aspx,20%
61fae1a7-02b8-11ea-a9ac-000c296512e3,316450959,632085142,632085143,4650104750446,apicenna royal groom блеск и шелковистость бальзам для собак породы йорк 200 мл,25,Apicenna,Продается,Показывается,,Показывается,,2022-07-01 15:35:03,Кондиционер для животных,1.8,0.4,0,0,0,959,0,534.0,,,543.0,https://market.yandex.ru/product--/890985432/?sku=101250788264,20%
61fae1a8-02b8-11ea-a9ac-000c296512e3,316450960,632085139,632085138,4607114872842,apicenna royal groom объем и эластичность бальзам-кондиционер для длинношерстных собак 200 мл,25,Apicenna,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:35:03,Кондиционер для животных,1.8,0.4,0,0,0,0,0,480.0,,,,,20%
61fae1a9-02b8-11ea-a9ac-000c296512e3,316450961,632085319,632085321,4650104750453,"apicenna royal groom бальзам-кондиционер для животных, с протеином и норковым маслом 200 мл",25,Apicenna,Продается,Показывается,,Показывается,,2022-07-01 15:35:03,Кондиционер для животных,1.8,0.4,0,0,0,22,1,534.0,,,,,20%
742ff940-02b8-11ea-a9ac-000c296512e3,316450962,632088780,632088781,26851827184,"8 in 1 кондиционер-ополаскиватель для взрослых собак всех пород, гипоаллергенный 473 мл",20,8 in 1,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:35:03,Кондиционер для животных,2.2,0.5,0,0,0,0,0,408.0,,,,,20%
a5bd3d81-ea8a-4058-8856-63e4ae349951,316451308,632082570,632082569,5410340220153,versele-laga корм для ручного вскармливания всех птенцов 3 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,3.2,0,0,0,0,0,6307.0,,,,,20%
158e9428-82b8-451b-8c66-355c3069069a,316451309,632100460,632100461,8015975002401,fiory breeders корм для канареек 1 кг,20,Fiory,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,3.0,1.0,0,0,0,0,0,558.0,,,,,20%
ca2eb921-e2b4-49cc-8efe-24abab101837,316451310,635734031,635734033,5410340220825,"versele-laga корм для ручного вскармливания птенцов, с повышенными энергетическими потребностями 3 кг",15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,3.2,0,0,0,0,0,4302.0,,,,,20%
1aa09553-3f73-43f6-9c14-4e683dfe2b11,316451311,632100463,632100462,,versele-laga корм для ручного вскармливания птенцов крупных попугаев 3 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,3.2,0,0,0,0,0,6307.0,,,,,20%
189fbe49-d861-43af-85f0-d4e3035fcf11,316451312,632092160,632092159,,versele-laga гранулированный корм для майн 10 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,21.0,10.5,0,0,0,0,0,6482.0,,,,,20%
0d30731c-396f-43ff-89b1-dce4496ca5ae,316451313,632094580,632094579,,versele-laga гранулированный корм для крупных попугаев 10 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,21.0,10.5,0,0,0,0,0,8760.0,,,,,20%
eb1efdee-cbc2-4faf-93b1-29cf4ab37ae6,316451314,632082511,632082512,8015975002555,fiory breeders корм для средних попугаев 1 кг,20,Fiory,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,3.0,1.0,0,0,0,0,0,476.0,,,,,20%
303e1dfa-e0c1-4d16-bccd-df763fbc4b98,316451315,640323465,640323464,5410340213094,versele-laga корм для чижей 4 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,4.2,0,0,0,0,0,5409.0,,,,,20%
c7eeca56-9fd6-417b-a286-d0dbda38d6a1,316451316,632081865,632081866,,versele-laga корм для колибри 700 гр,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,6.0,1.2,0,0,0,0,0,3011.0,,,,,20%
240426f5-8424-48d9-9691-6be29f01a8eb,316451317,632084253,632084254,8015975002494,fiory breeders корм для экзотических птиц 1 кг,25,Fiory,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,3.0,1.0,0,0,0,0,0,516.0,,,,,20%
40bcb9f4-4a13-4446-ab0e-429936985feb,316451318,635729799,635729798,5410340220351,versele-laga гранулированный корм для туканов 10 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,21.0,10.5,0,0,0,0,0,9458.0,,,,,20%
1dc93e06-e934-4ce9-94ca-4923108f5e34,316451319,632088834,632088835,,versele-laga корм для клестов 4 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,4.2,0,0,0,0,0,4711.0,,,,,20%
c2916177-02b8-11ea-a9ac-000c296512e3,316451321,632094414,632094413,8015975003781,"fiory pappagalli корм для крупных попугаев 2,8 кг",25,Fiory,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,11.25,2.9,0,0,0,0,0,2018.0,,,,,20%
feb2751b-f1f9-40ce-ae75-1d2c04e37fd7,316451322,632094411,632094412,,versele-laga гранулированный корм для крупных попугаев 1 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,6.0,1.2,0,0,0,0,0,1532.0,,,,,20%
28388d72-02b5-11ea-a9ac-000c296512e3,316451323,632082643,632082644,,versele-laga корм для крупных попугаев 15 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,36.75,15.8,0,0,0,0,0,8192.0,,,,,20%
99bb7de0-f103-4b82-876e-35bec0c30b0f,316451324,632088849,632088848,,versele-laga корм для лори 3 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,15.0,3.2,0,0,0,0,0,5268.0,,,,,20%
121889ac-1b17-483d-aeea-042fbdf43d4b,316451325,632098841,632098842,,versele-laga корм для ручного вскармливания птенцов лори и попугаев 800 гр,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,6.0,1.2,0,0,0,0,0,2285.0,,,,,20%
673e86ff-0a32-460b-9c28-dec67899d328,316451326,632092168,632092167,,versele-laga гранулированный корм для средних попугаев 1 кг,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,6.0,1.2,0,0,0,0,0,1459.0,,,,,20%
c34807a7-bd0f-4aa9-a5f6-48b748413b81,316451329,632082520,632082519,8015975002524,fiory breeders корм для волнистых попугаев 1 кг,20,Fiory,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,3.0,1.0,0,0,0,0,0,495.0,,,,,20%
2a928a2c-c413-4a3a-aff1-f3813df6670c,316451330,632099196,632099197,,versele-laga корм для ручного вскармливания всех птенцов 800 гр,15,Versele-Laga,Готов к продаже,Показывается,,Показывается,,2022-07-01 15:37:45,Корм для птиц,6.0,1.2,0,0,0,0,0,2180.0,,,,,20%
